client_id,region_product_id,date,amount
10,4,6/18/2016,36.99452539
10,3,6/18/2016,6.250384561
10,1,7/19/2016,93.16325073
10,5,7/19/2016,55.31579243
10,2,7/19/2016,47.59056078
10,4,7/19/2016,41.30001595
10,3,7/19/2016,11.28452303
10,1,8/19/2016,145.7654345
10,2,8/19/2016,70.57320963
10,5,8/19/2016,55.07287689
10,4,8/19/2016,39.91635966
10,3,8/19/2016,5.040804825
10,1,9/19/2016,130.9627997
10,2,9/19/2016,100.2040457
10,5,9/19/2016,86.63335378
10,4,9/19/2016,35.65313125
10,3,9/19/2016,7.013066461
10,1,10/20/2016,130.6416939
10,5,10/20/2016,69.80510224
10,2,10/20/2016,52.90125904
10,4,10/20/2016,37.54927675
10,3,10/20/2016,3.234205989
10,2,11/20/2016,104.1792291
10,5,11/20/2016,87.73773317
10,1,11/20/2016,82.4655707
10,4,11/20/2016,37.0440692
10,3,11/20/2016,4.326354644
10,1,12/21/2016,144.4281485
10,2,12/21/2016,83.94822045
10,5,12/21/2016,44.55820596
10,4,12/21/2016,20.67632855
10,3,12/21/2016,11.77308676
10,1,1/21/2017,93.70751134
10,5,1/21/2017,74.7491077
10,2,1/21/2017,38.70555756
10,4,1/21/2017,35.82234373
10,3,1/21/2017,2.488945863
10,1,2/21/2017,117.6913645
10,2,2/21/2017,91.34873469
10,5,2/21/2017,76.29161439
10,4,2/21/2017,59.98253677
10,3,2/21/2017,10.71346541
10,1,3/24/2017,168.7570272
10,2,3/24/2017,95.78769866
10,4,3/24/2017,67.48635427
10,5,3/24/2017,66.15970974
10,3,3/24/2017,7.644439552
10,1,4/24/2017,140.4429913
10,5,4/24/2017,113.4629064
10,2,4/24/2017,80.45934419
10,4,4/24/2017,34.13892706
10,3,4/24/2017,3.982014082
10,1,5/25/2017,117.8129453
10,2,5/25/2017,85.58697355
10,5,5/25/2017,43.40565403
10,4,5/25/2017,29.46560002
10,3,5/25/2017,4.971944921
10,1,6/25/2017,156.3698269
10,2,6/25/2017,124.4991006
10,5,6/25/2017,35.136885
10,4,6/25/2017,33.86867927
10,3,6/25/2017,10.59812194
10,1,7/26/2017,164.7215131
10,5,7/26/2017,58.10307717
10,2,7/26/2017,55.69945162
10,4,7/26/2017,35.59824474
10,3,7/26/2017,34.9228895
10,1,8/26/2017,136.5800271
10,2,8/26/2017,62.43387345
10,5,8/26/2017,45.30331527
10,3,8/26/2017,23.41003042
10,4,8/26/2017,20.84428801
10,1,9/26/2017,90.31350865
10,5,9/26/2017,53.57511592
10,2,9/26/2017,32.99312683
10,4,9/26/2017,28.4303452
10,3,9/26/2017,10.36818023
10,1,10/27/2017,116.6755152
10,2,10/27/2017,90.05519472
10,5,10/27/2017,36.16340093
10,4,10/27/2017,21.70591303
10,3,10/27/2017,3.539037932
11,2,12/21/2016,107.7628255
11,1,12/21/2016,61.41188576
11,5,12/21/2016,45.65589542
11,4,12/21/2016,31.72682803
11,3,12/21/2016,3.740032726
11,2,1/21/2017,105.2472437
11,1,1/21/2017,54.22138714
11,5,1/21/2017,53.13162386
11,4,1/21/2017,10.12386421
11,3,1/21/2017,6.837695766
11,2,2/21/2017,122.007977
11,5,2/21/2017,99.09449197
11,1,2/21/2017,60.32162686
11,4,2/21/2017,14.99184247
11,3,2/21/2017,3.114074576
11,2,3/24/2017,142.016387
11,1,3/24/2017,89.89440465
11,4,3/24/2017,40.60591295
11,5,3/24/2017,26.65661555
11,3,3/24/2017,1.459407822
11,2,4/24/2017,146.3779772
11,1,4/24/2017,82.74252763
11,5,4/24/2017,52.35763168
11,4,4/24/2017,21.85317662
11,3,4/24/2017,1.418411322
11,2,5/25/2017,104.4336684
11,1,5/25/2017,80.07117515
11,5,5/25/2017,69.13760089
11,4,5/25/2017,31.70897213
11,3,5/25/2017,0.916461373
11,2,6/25/2017,137.5226496
11,5,6/25/2017,85.09594806
11,1,6/25/2017,69.74024585
11,4,6/25/2017,16.75811349
11,3,6/25/2017,2.634607071
11,2,7/26/2017,129.5425887
11,5,7/26/2017,84.03796772
11,1,7/26/2017,59.10353096
11,4,7/26/2017,44.03496988
11,3,7/26/2017,2.247641926
11,2,8/26/2017,147.3151731
11,5,8/26/2017,58.61196772
11,1,8/26/2017,41.05929198
11,4,8/26/2017,23.70125413
11,3,8/26/2017,2.653458302
11,2,9/26/2017,106.7631609
11,1,9/26/2017,75.98026864
11,5,9/26/2017,67.27905706
11,4,9/26/2017,21.35089821
11,3,9/26/2017,2.326510427
11,2,10/27/2017,139.1855512
11,1,10/27/2017,64.10576313
11,5,10/27/2017,63.15620068
11,4,10/27/2017,19.60572699
11,3,10/27/2017,2.25233313
12,7,1/15/2016,94.01944579
12,10,1/15/2016,71.87194106
12,6,1/15/2016,7.581276825
12,8,1/15/2016,3.07809055
12,9,1/15/2016,1.315821066
12,7,2/15/2016,71.49352845
12,10,2/15/2016,23.9136166
12,6,2/15/2016,10.86712818
12,8,2/15/2016,3.475236004
12,9,2/15/2016,0.458340274
12,10,3/17/2016,49.29462055
12,7,3/17/2016,36.91009933
12,6,3/17/2016,16.43803557
12,8,3/17/2016,5.034855457
12,9,3/17/2016,0.904292254
12,7,4/17/2016,85.09975536
12,10,4/17/2016,48.02690727
12,6,4/17/2016,6.17653767
12,8,4/17/2016,3.01771292
12,9,4/17/2016,0.157293274
12,7,5/18/2016,132.6932547
12,10,5/18/2016,57.46302507
12,6,5/18/2016,7.805132559
12,8,5/18/2016,2.400136214
12,9,5/18/2016,1.136930795
12,7,6/18/2016,80.38207511
12,10,6/18/2016,46.22551245
12,6,6/18/2016,7.544117265
12,8,6/18/2016,4.503170304
12,9,6/18/2016,0.756364733
12,7,7/19/2016,61.20551843
12,10,7/19/2016,59.11896924
12,6,7/19/2016,15.25967426
12,9,7/19/2016,2.23154867
12,8,7/19/2016,1.761300566
12,7,8/19/2016,56.90130749
12,10,8/19/2016,16.42273786
12,6,8/19/2016,11.5079123
12,8,8/19/2016,4.48203647
12,9,8/19/2016,0.257031821
12,7,9/19/2016,137.3391193
12,10,9/19/2016,81.98421245
12,6,9/19/2016,17.68776266
12,8,9/19/2016,2.470434594
12,9,9/19/2016,1.095995387
12,7,10/20/2016,65.07840697
12,10,10/20/2016,34.71709173
12,6,10/20/2016,7.865357132
12,8,10/20/2016,2.178934353
12,9,10/20/2016,0.516282302
12,7,11/20/2016,55.41155519
12,10,11/20/2016,27.65000099
12,6,11/20/2016,10.01340061
12,8,11/20/2016,2.259321181
12,9,11/20/2016,0.812692343
12,7,12/21/2016,59.67319635
12,10,12/21/2016,45.63658401
12,6,12/21/2016,4.90365373
12,8,12/21/2016,1.665637326
12,9,12/21/2016,0.317287005
12,7,1/21/2017,64.3979252
12,10,1/21/2017,48.65647433
12,6,1/21/2017,12.9514281
12,8,1/21/2017,4.442058001
12,9,1/21/2017,0.922376928
12,7,2/21/2017,45.15357229
12,10,2/21/2017,6.287380164
12,6,2/21/2017,4.502031028
12,8,2/21/2017,3.774491572
12,9,2/21/2017,0.106872331
12,7,3/24/2017,61.2043339
12,10,3/24/2017,39.13465796
12,6,3/24/2017,9.877309042
12,8,3/24/2017,3.560442128
12,9,3/24/2017,0.746035387
12,7,4/24/2017,46.87054224
12,10,4/24/2017,46.69107302
12,6,4/24/2017,16.61071705
12,8,4/24/2017,2.989619654
12,9,4/24/2017,0.825908476
12,7,5/25/2017,98.67976696
12,10,5/25/2017,54.63930715
12,6,5/25/2017,16.64066829
12,8,5/25/2017,2.032518768
12,9,5/25/2017,0.418156842
12,7,6/25/2017,60.57305527
12,10,6/25/2017,47.16421722
12,6,6/25/2017,10.23035414
12,8,6/25/2017,2.186094756
12,9,6/25/2017,0.809500773
12,7,7/26/2017,75.53598676
12,10,7/26/2017,22.55745505
12,6,7/26/2017,11.6506665
12,8,7/26/2017,4.405148656
12,9,7/26/2017,0.782868869
12,7,8/26/2017,72.18078864
12,10,8/26/2017,41.9284486
12,6,8/26/2017,17.50886839
12,8,8/26/2017,5.480092727
12,9,8/26/2017,0.51573529
12,7,9/26/2017,97.72364696
12,10,9/26/2017,45.3902462
12,6,9/26/2017,12.30548795
12,8,9/26/2017,0.823113523
12,9,9/26/2017,0.54188806
12,7,10/27/2017,75.13940961
12,10,10/27/2017,44.93738271
12,6,10/27/2017,7.444828573
12,8,10/27/2017,2.132048359
12,9,10/27/2017,0.578660319
13,6,1/15/2016,125.7369678
13,7,1/15/2016,57.53319169
13,9,1/15/2016,47.93827933
13,10,1/15/2016,39.31508812
13,8,1/15/2016,25.82710633
13,6,2/15/2016,170.071788
13,7,2/15/2016,53.75865886
13,9,2/15/2016,51.01564452
13,10,2/15/2016,45.53973757
13,8,2/15/2016,25.44500836
13,6,3/17/2016,128.7099123
13,7,3/17/2016,57.6117618
13,9,3/17/2016,43.63703104
13,10,3/17/2016,43.26588796
13,8,3/17/2016,18.37871885
13,6,4/17/2016,97.70755203
13,10,4/17/2016,54.73875156
13,7,4/17/2016,47.71262418
13,8,4/17/2016,19.86120826
13,9,4/17/2016,17.93800408
13,6,5/18/2016,249.0238111
13,7,5/18/2016,74.35845462
13,9,5/18/2016,71.67495813
13,10,5/18/2016,41.75537582
13,8,5/18/2016,26.00454855
13,6,6/18/2016,118.7095894
13,7,6/18/2016,63.36436107
13,9,6/18/2016,52.05714632
13,10,6/18/2016,47.50533053
13,8,6/18/2016,15.18808088
13,6,7/19/2016,162.0730851
13,7,7/19/2016,74.58382229
13,10,7/19/2016,63.65938029
13,9,7/19/2016,49.0071304
13,8,7/19/2016,24.90590727
13,6,8/19/2016,139.0917142
13,10,8/19/2016,68.74071847
13,7,8/19/2016,48.59074503
13,9,8/19/2016,32.79294259
13,8,8/19/2016,17.86442628
13,6,9/19/2016,187.31952
13,7,9/19/2016,94.71240236
13,10,9/19/2016,72.23592507
13,9,9/19/2016,52.40087225
13,8,9/19/2016,17.23864972
13,6,10/20/2016,113.2494593
13,9,10/20/2016,84.35229987
13,10,10/20/2016,66.00993537
13,7,10/20/2016,61.03035476
13,8,10/20/2016,15.40530992
13,6,11/20/2016,149.7722807
13,9,11/20/2016,96.89304164
13,10,11/20/2016,75.12109735
13,7,11/20/2016,69.54825212
13,8,11/20/2016,22.84585023
13,6,12/21/2016,160.0173975
13,10,12/21/2016,96.52261726
13,9,12/21/2016,81.03411492
13,7,12/21/2016,77.64775973
13,8,12/21/2016,19.13047058
13,6,1/21/2017,143.7397988
13,7,1/21/2017,123.2598573
13,10,1/21/2017,29.56337626
13,9,1/21/2017,16.85880502
13,8,1/21/2017,9.794144564
13,6,2/21/2017,139.5450955
13,7,2/21/2017,80.60657103
13,10,2/21/2017,35.94184925
13,9,2/21/2017,29.11200606
13,8,2/21/2017,9.508544335
13,6,3/24/2017,158.3421708
13,7,3/24/2017,89.09827569
13,10,3/24/2017,49.86124261
13,9,3/24/2017,39.83073823
13,8,3/24/2017,23.88487118
13,6,4/24/2017,194.3214192
13,7,4/24/2017,105.0287692
13,10,4/24/2017,52.85160759
13,9,4/24/2017,51.28133936
13,8,4/24/2017,25.54862524
13,6,5/25/2017,224.3977264
13,7,5/25/2017,79.95726895
13,10,5/25/2017,71.08507142
13,9,5/25/2017,50.37591981
13,8,5/25/2017,11.60352763
13,6,6/25/2017,195.8613888
13,9,6/25/2017,75.2657947
13,7,6/25/2017,64.75243033
13,10,6/25/2017,62.17778925
13,8,6/25/2017,10.86814234
13,6,7/26/2017,200.8913863
13,7,7/26/2017,114.5523064
13,9,7/26/2017,78.88648004
13,10,7/26/2017,61.28566968
13,8,7/26/2017,47.79182382
13,6,8/26/2017,176.879969
13,7,8/26/2017,79.1586778
13,9,8/26/2017,76.73564694
13,10,8/26/2017,61.87474453
13,8,8/26/2017,15.62156471
13,6,9/26/2017,217.2625866
13,7,9/26/2017,101.4801257
13,10,9/26/2017,42.72142721
13,8,9/26/2017,25.11940305
13,9,9/26/2017,9.871858885
13,6,10/27/2017,267.4165579
13,10,10/27/2017,126.6829834
13,7,10/27/2017,106.0765543
13,9,10/27/2017,65.03557233
13,8,10/27/2017,22.10343231
14,7,1/15/2016,8.78155056
14,10,1/15/2016,5.169701269
14,8,1/15/2016,2.300722414
14,6,1/15/2016,0.473483593
14,9,1/15/2016,0.257622754
14,10,2/15/2016,55.465004
14,7,2/15/2016,31.24232954
14,6,2/15/2016,4.12376082
14,8,2/15/2016,3.231453588
14,9,2/15/2016,1.110506515
14,10,3/17/2016,37.56508315
14,7,3/17/2016,19.57839366
14,8,3/17/2016,7.361359311
14,6,3/17/2016,5.319179324
14,9,3/17/2016,0.806578052
14,10,4/17/2016,55.52680174
14,7,4/17/2016,20.42103193
14,8,4/17/2016,3.708703713
14,6,4/17/2016,2.655509697
14,9,4/17/2016,0.671310334
14,10,5/18/2016,49.54463704
14,8,5/18/2016,9.997971136
14,7,5/18/2016,5.693612461
14,9,5/18/2016,0.634073581
14,6,5/18/2016,0.62385204
14,10,8/19/2016,10.99509707
15,7,1/15/2016,24.10976504
15,10,1/15/2016,6.978899337
15,6,1/15/2016,2.731067911
15,8,1/15/2016,1.193533907
15,9,1/15/2016,0.111116666
15,7,2/15/2016,25.64749602
15,10,2/15/2016,10.74628108
15,6,2/15/2016,1.830592764
15,9,2/15/2016,0.542742517
15,8,2/15/2016,0.311188685
15,7,3/17/2016,31.20414383
15,10,3/17/2016,10.96192498
15,6,3/17/2016,3.611738824
15,8,3/17/2016,3.553847371
15,9,3/17/2016,0.45528446
15,7,4/17/2016,24.46444851
15,10,4/17/2016,16.85542047
15,6,4/17/2016,8.38121753
15,8,4/17/2016,7.392278141
15,9,4/17/2016,0.240745233
15,7,5/18/2016,35.57047459
15,10,5/18/2016,8.895431567
15,6,5/18/2016,8.41256625
15,8,5/18/2016,5.051743625
15,9,5/18/2016,0.451690949
15,7,6/18/2016,58.74474106
15,10,6/18/2016,13.75256531
15,6,6/18/2016,6.56918192
15,8,6/18/2016,2.558254665
15,9,6/18/2016,0.495356093
15,10,7/19/2016,24.73408557
15,7,7/19/2016,22.14738361
15,6,7/19/2016,3.786605695
15,8,7/19/2016,0.89184673
15,9,7/19/2016,0.452566701
15,7,8/19/2016,29.80492271
15,10,8/19/2016,9.566105717
15,6,8/19/2016,5.013141337
15,8,8/19/2016,3.515617744
15,9,8/19/2016,0.472888668
15,7,9/19/2016,42.51670625
15,10,9/19/2016,17.25620735
15,6,9/19/2016,11.11249839
15,8,9/19/2016,4.193565425
15,9,9/19/2016,0.334372151
15,7,10/20/2016,50.68162773
15,10,10/20/2016,12.87387083
15,6,10/20/2016,2.328762443
15,8,10/20/2016,1.866533191
15,9,10/20/2016,0.412125069
15,7,11/20/2016,75.10516346
15,10,11/20/2016,17.02223921
15,6,11/20/2016,11.22773961
15,8,11/20/2016,3.688647932
15,9,11/20/2016,0.294220661
15,7,12/21/2016,34.45158721
15,6,12/21/2016,18.12031883
15,10,12/21/2016,13.02750537
15,8,12/21/2016,11.92678785
15,9,12/21/2016,0.278056519
15,7,1/21/2017,38.32942282
15,10,1/21/2017,20.138956
15,8,1/21/2017,6.16451272
15,6,1/21/2017,2.033486354
15,9,1/21/2017,0.253829604
15,7,2/21/2017,43.90441882
15,10,2/21/2017,13.11237211
15,8,2/21/2017,5.140077434
15,6,2/21/2017,1.768539493
15,9,2/21/2017,0.309441174
15,10,3/24/2017,28.77648532
15,7,3/24/2017,24.89765151
15,6,3/24/2017,1.498294201
15,8,3/24/2017,0.480124933
15,9,3/24/2017,0.365052744
15,7,4/24/2017,61.37975045
15,6,4/24/2017,6.597325761
15,8,4/24/2017,2.473575588
15,10,4/24/2017,1.171495041
15,9,4/24/2017,0.761488813
15,7,5/25/2017,87.6483701
15,10,5/25/2017,9.655255386
15,8,5/25/2017,8.234164429
15,6,5/25/2017,2.617646075
15,9,5/25/2017,0.22244628
15,7,6/25/2017,27.13645242
15,10,6/25/2017,18.92190989
15,6,6/25/2017,4.356173102
15,8,6/25/2017,1.147977512
15,9,6/25/2017,0.253829604
15,7,7/26/2017,47.65201497
15,10,7/26/2017,19.84981949
15,8,7/26/2017,11.0233434
15,6,7/26/2017,6.911809828
15,9,7/26/2017,0.563270778
15,7,8/26/2017,53.32507521
15,10,8/26/2017,17.24497962
15,8,8/26/2017,14.66858705
15,6,8/26/2017,6.93108036
15,9,8/26/2017,0.452047638
15,7,9/26/2017,56.75621352
15,10,9/26/2017,24.02016152
15,6,9/26/2017,4.705595407
15,8,9/26/2017,1.522658202
15,9,9/26/2017,0.420664314
15,7,10/27/2017,46.42621666
15,6,10/27/2017,5.164909922
15,10,10/27/2017,2.350901129
15,8,10/27/2017,2.326928421
15,9,10/27/2017,0.436355976
16,10,1/15/2016,40.8846403
16,7,1/15/2016,19.33946914
16,6,1/15/2016,14.56023738
16,8,1/15/2016,6.574476359
16,9,1/15/2016,5.153143172
16,7,2/15/2016,43.58614161
16,10,2/15/2016,39.4044534
16,6,2/15/2016,16.5646722
16,8,2/15/2016,10.73198557
16,9,2/15/2016,8.177776927
16,10,3/17/2016,73.34803402
16,7,3/17/2016,54.96638447
16,6,3/17/2016,14.34246533
16,9,3/17/2016,7.115682983
16,8,3/17/2016,1.595810095
16,7,4/17/2016,33.96462928
16,6,4/17/2016,23.198158
16,10,4/17/2016,22.44823496
16,8,4/17/2016,11.20297233
16,9,4/17/2016,3.065213804
16,10,5/18/2016,92.63728053
16,7,5/18/2016,74.77520733
16,9,5/18/2016,7.593722349
16,6,5/18/2016,5.709469159
16,8,5/18/2016,2.24421779
16,10,6/18/2016,121.42954
16,7,6/18/2016,49.80086365
16,6,6/18/2016,33.96251843
16,8,6/18/2016,13.54498418
16,9,6/18/2016,7.938953556
16,10,7/19/2016,140.2317887
16,7,7/19/2016,87.57513835
16,6,7/19/2016,15.00978287
16,9,7/19/2016,13.58002224
16,8,7/19/2016,2.713623415
16,7,8/19/2016,74.34520654
16,10,8/19/2016,48.19674988
16,6,8/19/2016,34.30911783
16,8,8/19/2016,10.9677478
16,9,8/19/2016,5.422371634
16,7,9/19/2016,75.14101072
16,10,9/19/2016,41.93447106
16,6,9/19/2016,26.23314372
16,9,9/19/2016,12.09565755
16,8,9/19/2016,7.243194042
16,10,10/20/2016,100.8879232
16,7,10/20/2016,93.04634579
16,6,10/20/2016,28.37251885
16,9,10/20/2016,10.00517014
16,8,10/20/2016,1.044726641
16,10,11/20/2016,113.6738116
16,7,11/20/2016,49.15582188
16,6,11/20/2016,13.38259744
16,9,11/20/2016,13.35896279
16,8,11/20/2016,9.432014541
16,7,12/21/2016,75.16615331
16,10,12/21/2016,42.75703757
16,6,12/21/2016,15.87003466
16,9,12/21/2016,8.117907713
16,8,12/21/2016,8.043882729
16,10,1/21/2017,73.80187309
16,6,1/21/2017,55.0885931
16,7,1/21/2017,40.5028977
16,8,1/21/2017,16.50285983
16,9,1/21/2017,15.74509895
16,10,2/21/2017,68.49425955
16,7,2/21/2017,51.13350368
16,6,2/21/2017,39.35724399
16,8,2/21/2017,16.68114453
16,9,2/21/2017,13.81711407
16,7,3/24/2017,78.79936403
16,10,3/24/2017,63.50754116
16,6,3/24/2017,23.22019021
16,8,3/24/2017,6.744321632
16,9,3/24/2017,5.527750661
16,7,4/24/2017,23.02130138
16,10,4/24/2017,16.08748862
16,6,4/24/2017,4.948122756
16,8,4/24/2017,4.735062192
16,9,4/24/2017,0.193236364
16,7,5/25/2017,46.39423841
16,10,5/25/2017,14.31791633
16,9,5/25/2017,8.528534154
16,8,5/25/2017,3.074514341
16,7,6/25/2017,70.06029808
16,10,6/25/2017,40.24692529
16,6,6/25/2017,26.48537222
16,8,6/25/2017,6.360352383
16,9,6/25/2017,4.849708484
16,10,7/26/2017,45.33874854
16,7,7/26/2017,44.76137656
16,6,7/26/2017,28.2994548
16,8,7/26/2017,14.10772259
16,9,7/26/2017,9.367616173
16,7,8/26/2017,61.0229335
16,10,8/26/2017,54.09895232
16,6,8/26/2017,17.54448807
16,8,8/26/2017,12.41135676
16,9,8/26/2017,7.474624098
16,10,9/26/2017,71.77137734
16,7,9/26/2017,67.75789071
16,6,9/26/2017,18.94114848
16,9,9/26/2017,7.216841632
16,8,9/26/2017,3.690615046
16,7,10/27/2017,79.84576365
16,10,10/27/2017,76.98491278
16,6,10/27/2017,41.3486703
16,9,10/27/2017,14.47468122
16,8,10/27/2017,12.68245118
17,10,1/15/2016,36.27869427
17,7,1/15/2016,21.37347589
17,6,1/15/2016,7.532508896
17,9,1/15/2016,4.750623423
17,8,1/15/2016,2.943453693
17,10,2/15/2016,94.08210197
17,7,2/15/2016,49.20315107
17,9,2/15/2016,6.550081747
17,6,2/15/2016,4.929054525
17,8,2/15/2016,2.399512008
17,10,3/17/2016,105.3274471
17,7,3/17/2016,68.76219169
17,6,3/17/2016,19.62911806
17,9,3/17/2016,10.65477833
17,8,3/17/2016,0.275978938
17,10,4/17/2016,214.9222424
17,7,4/17/2016,61.50826503
17,6,4/17/2016,11.93013381
17,9,4/17/2016,8.665428268
17,8,4/17/2016,6.190763979
17,7,5/18/2016,79.17234778
17,10,5/18/2016,23.6524762
17,6,5/18/2016,4.322110616
17,9,5/18/2016,4.129409286
17,8,5/18/2016,2.418423189
17,10,6/18/2016,117.7914754
17,7,6/18/2016,88.08040455
17,6,6/18/2016,10.5463568
17,9,6/18/2016,6.095621133
17,10,7/19/2016,62.22764056
17,7,7/19/2016,8.274354516
17,9,7/19/2016,6.551500518
17,6,7/19/2016,4.355934866
17,8,7/19/2016,1.138352228
17,10,8/19/2016,38.64091495
17,7,8/19/2016,37.64752227
17,9,8/19/2016,8.413541821
17,6,8/19/2016,7.324014753
17,8,8/19/2016,1.076736833
17,7,9/19/2016,59.81655479
17,10,9/19/2016,10.34220814
17,9,9/19/2016,5.684201457
17,6,9/19/2016,3.740968113
17,8,9/19/2016,1.186438721
17,10,10/20/2016,84.74825148
17,7,10/20/2016,36.87142784
17,6,10/20/2016,13.13875913
17,9,10/20/2016,3.447800217
17,8,10/20/2016,1.380654649
17,10,11/20/2016,118.1629592
17,7,11/20/2016,41.71373236
17,6,11/20/2016,24.55491181
17,9,11/20/2016,8.086918343
17,8,11/20/2016,1.000569053
17,10,12/21/2016,117.3384522
17,7,12/21/2016,48.95781679
17,6,12/21/2016,4.270505145
17,8,12/21/2016,0.804492485
17,9,12/21/2016,0.444422742
17,10,1/21/2017,39.82167859
17,7,1/21/2017,15.50890284
17,6,1/21/2017,7.168458342
17,9,1/21/2017,5.976255364
17,8,1/21/2017,0.547587102
17,10,2/21/2017,74.59721011
17,7,2/21/2017,45.74284145
17,6,2/21/2017,12.55632429
17,9,2/21/2017,3.770630545
17,8,2/21/2017,2.830807789
17,10,3/24/2017,74.28953508
17,7,3/24/2017,22.0270822
17,6,3/24/2017,9.187408281
17,9,3/24/2017,3.091909594
17,7,4/24/2017,38.2534214
17,10,4/24/2017,36.77191821
17,6,4/24/2017,4.518639701
17,9,4/24/2017,4.063954159
17,8,4/24/2017,3.711577191
17,10,5/25/2017,47.0790284
17,7,5/25/2017,19.17528431
17,6,5/25/2017,2.429958358
17,8,5/25/2017,0.743989748
17,9,5/25/2017,0.332748416
17,10,6/25/2017,90.55009915
17,7,6/25/2017,45.23453541
17,6,6/25/2017,5.167308257
17,9,6/25/2017,3.219834571
17,8,6/25/2017,0.93617867
17,10,7/26/2017,71.16569515
17,7,7/26/2017,48.08670994
17,6,7/26/2017,8.876236898
17,9,7/26/2017,5.753106353
17,8,7/26/2017,1.969115935
17,7,8/26/2017,68.27571689
17,10,8/26/2017,31.10790696
17,6,8/26/2017,19.83852123
17,9,8/26/2017,5.612498946
17,8,8/26/2017,3.351472843
17,7,9/26/2017,88.76596116
17,10,9/26/2017,54.11226294
17,6,9/26/2017,12.55066784
17,9,9/26/2017,3.518201079
17,8,9/26/2017,1.219930238
17,7,10/27/2017,80.59097652
17,10,10/27/2017,78.48385515
17,6,10/27/2017,10.93661868
17,9,10/27/2017,1.527530736
17,8,10/27/2017,0.051214178
18,10,10/20/2016,42.39156292
18,7,10/20/2016,35.39056482
18,6,10/20/2016,11.32345209
18,9,10/20/2016,1.260330611
18,8,10/20/2016,0.919189351
18,7,11/20/2016,69.36602255
18,10,11/20/2016,25.1214234
18,6,11/20/2016,11.56547901
18,8,11/20/2016,1.759256258
18,9,11/20/2016,0.595605717
18,7,12/21/2016,80.97811871
18,10,12/21/2016,48.6982775
18,6,12/21/2016,6.055385794
18,9,12/21/2016,0.795945254
18,8,12/21/2016,0.320518503
18,7,1/21/2017,60.85822029
18,10,1/21/2017,41.58246409
18,6,1/21/2017,10.14617815
18,9,1/21/2017,0.861654588
18,8,1/21/2017,0.705247713
18,7,2/21/2017,81.12765133
18,10,2/21/2017,38.24675477
18,6,2/21/2017,12.20494419
18,8,2/21/2017,1.850801601
18,9,2/21/2017,0.527388911
18,7,3/24/2017,54.29919469
18,10,3/24/2017,52.93409995
18,6,3/24/2017,7.978165409
18,8,3/24/2017,2.585591963
18,9,3/24/2017,0.523581121
18,10,4/24/2017,73.01522039
18,7,4/24/2017,67.92186126
18,6,4/24/2017,19.8662964
18,8,4/24/2017,1.986650935
18,9,4/24/2017,0.995222708
18,7,5/25/2017,92.80289744
18,10,5/25/2017,58.52571793
18,6,5/25/2017,18.39074779
18,8,5/25/2017,1.209610208
18,9,5/25/2017,0.640400821
18,10,6/25/2017,82.43552541
18,7,6/25/2017,74.44185733
18,6,6/25/2017,18.79919151
18,9,6/25/2017,0.750431448
18,8,6/25/2017,0.732687492
18,7,7/26/2017,84.19888759
18,10,7/26/2017,50.83881852
18,6,7/26/2017,25.10858392
18,8,7/26/2017,3.127370887
18,9,7/26/2017,0.956725564
18,7,8/26/2017,94.63798476
18,10,8/26/2017,62.42782172
18,6,8/26/2017,12.20828349
18,8,8/26/2017,2.065248993
18,9,8/26/2017,0.90680505
18,7,9/26/2017,113.5135503
18,10,9/26/2017,59.61051887
18,6,9/26/2017,14.89049563
18,8,9/26/2017,1.765039148
18,9,9/26/2017,0.698993674
18,7,10/27/2017,86.75112778
18,10,10/27/2017,63.64168424
18,6,10/27/2017,15.46191835
18,8,10/27/2017,0.937353881
18,9,10/27/2017,0.854174763
19,7,10/20/2016,34.36960992
19,10,10/20/2016,25.39319926
19,6,10/20/2016,8.656228881
19,8,10/20/2016,0.386202549
19,9,10/20/2016,0.330113176
19,10,11/20/2016,29.04664011
19,7,11/20/2016,14.85617494
19,6,11/20/2016,7.537865888
19,8,11/20/2016,1.483535521
19,9,11/20/2016,0.276131995
19,7,12/21/2016,51.17275413
19,10,12/21/2016,46.03812818
19,6,12/21/2016,12.38091174
19,8,12/21/2016,0.887471964
19,9,12/21/2016,0.621136943
19,10,1/21/2017,46.22012484
19,7,1/21/2017,35.99124271
19,6,1/21/2017,3.749379589
19,8,1/21/2017,1.028815376
19,9,1/21/2017,0.403663017
19,7,2/21/2017,76.57208232
19,10,2/21/2017,45.57607461
19,6,2/21/2017,3.194537589
19,8,2/21/2017,1.853766913
19,9,2/21/2017,0.066784725
19,7,3/24/2017,24.53659821
19,10,3/24/2017,11.43745022
19,6,3/24/2017,2.927034012
19,8,3/24/2017,1.157049129
19,9,3/24/2017,0.419831152
19,7,4/24/2017,102.4620511
19,10,4/24/2017,15.87389835
19,6,4/24/2017,9.237943684
19,8,4/24/2017,1.649687464
19,9,4/24/2017,0.302779871
19,7,5/25/2017,86.80529396
19,10,5/25/2017,26.56994216
19,6,5/25/2017,7.260248576
19,8,5/25/2017,0.865634068
19,9,5/25/2017,0.192507015
19,7,6/25/2017,32.7354584
19,10,6/25/2017,20.92864189
19,6,6/25/2017,6.104282824
19,8,6/25/2017,0.956829377
19,9,6/25/2017,0.093282207
19,7,7/26/2017,39.9503582
19,10,7/26/2017,19.81164843
19,6,7/26/2017,14.67577673
